source_id,source_commit,source_path,qualified_symbol,line,source_file_sha256,decorators,proposed_phase,native_mapping_status,production_call_path_status,speed_gate_status,memory_gate_status
backend/historical_regimes/v2_numba.py::confirmation_state_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,confirmation_state_kernel,242,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, int64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::state_probabilities_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,state_probabilities_kernel,294,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64_2D(_I64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::state_confidence_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,state_confidence_kernel,308,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::state_count_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,state_count_kernel,316,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::strict_intersection_indices_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,strict_intersection_indices_kernel,337,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_ALIGN_SIGNATURE, cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::take_float_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,take_float_kernel,365,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::take_int64_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,take_int64_kernel,373,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::maximum_int64_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,maximum_int64_kernel,381,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::left_align_float_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,left_align_float_kernel,389,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_I64, _I64, _F64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::drawdown_series_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,drawdown_series_kernel,414,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::kalman_filter_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,kalman_filter_kernel,429,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64, float64, float64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::clip_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,clip_kernel,458,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64, float64, float64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::constant_like_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,constant_like_kernel,474,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64, float64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::resample_positions_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,resample_positions_kernel,482,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(int64, int64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::calendar_bucket_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,calendar_bucket_kernel,499,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(int64(int64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::calendar_resample_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,calendar_resample_kernel,539,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_CALENDAR_RESAMPLE_SIGNATURE, cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::disagreement_spans_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,disagreement_spans_kernel,610,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64_2D(_I64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::pit_asof_positions_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,pit_asof_positions_kernel,638,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, _I64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::stable_time_order_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,stable_time_order_kernel,663,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::take_float_or_nan_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,take_float_or_nan_kernel,704,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::aligned_available_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,aligned_available_kernel,713,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, _I64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::feature_matrix_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,feature_matrix_kernel,727,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64_2D(_F64, _F64, _F64, _F64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::formula_feature_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,formula_feature_kernel,752,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64, _F64, _F64, _F64, _F64, int64, int64, float64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::finite_row_positions_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,finite_row_positions_kernel,786,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_F64_2D), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::split_positions_at_available_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,split_positions_at_available_kernel,802,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_POSITION_SPLIT, cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::take_matrix_rows_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,take_matrix_rows_kernel,829,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64_2D(_F64_2D, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::matrix_column_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,matrix_column_kernel,838,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64_2D, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::scatter_component_model_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,scatter_component_model_kernel,854,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_SCATTER_MODEL_SIGNATURE, cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::ensemble_state_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,ensemble_state_kernel,892,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_ENSEMBLE_SIMPLE_SIGNATURE, cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::component_map_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,component_map_kernel,935,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::combine_states_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,combine_states_kernel,945,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, _I64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::confidence_gate_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,confidence_gate_kernel,958,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, _F64, float64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::temporal_output_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,temporal_output_kernel,970,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_TEMPORAL_OUTPUT_SIGNATURE, cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::effective_from_recognition_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,effective_from_recognition_kernel,984,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_I64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::recognition_delay_summary_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,recognition_delay_summary_kernel,994,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_I64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::probability_contract_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,probability_contract_kernel,1026,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_F64(_F64_2D, _I64, int64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/historical_regimes/v2_numba.py::final_output_contract_kernel,9b99048d188017816358f581a86b27df1c388161,backend/historical_regimes/v2_numba.py,final_output_contract_kernel,1063,cbbde14c1e7a6c1b8a0ee9255acea96c89b93440704a8b10173ecb69c2c19080,"njit(_I64(_F64, _I64, _I64, _I64, _I64), cache=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::simple_log_returns_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,simple_log_returns_kernel,40,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_RETURN_SERIES_RESULT(_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::data_quality_masks_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,data_quality_masks_kernel,81,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_DATA_QUALITY_MASKS_RESULT(_F1, _I1, _F1, _U1, _F1, int64, float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::finite_sum_count_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,finite_sum_count_kernel,128,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_SUM_COUNT_RESULT(_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::positive_finite_sum_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,positive_finite_sum_kernel,139,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(float64(_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::int_range_count_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,int_range_count_kernel,150,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(int64(_I1, int64, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::int_less_than_count_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,int_less_than_count_kernel,163,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(int64(_I1, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::contiguous_blocks_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,contiguous_blocks_kernel,172,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_CONTIGUOUS_BLOCKS_RESULT(_U1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::finite_mean_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,finite_mean_kernel,199,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(float64(_F1, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::numeric_stat_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,numeric_stat_kernel,212,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(float64(_F1, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::numeric_comparison_mask_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,numeric_comparison_mask_kernel,243,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_U1(_F1, float64, float64, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::finite_mask_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,finite_mask_kernel,280,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_U1(_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::positive_finite_mask_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,positive_finite_mask_kernel,289,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_U1(_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::positive_pair_mask_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,positive_pair_mask_kernel,299,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_U1(_F1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::fee_bucket_counts_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,fee_bucket_counts_kernel,317,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_I1(_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::status_counts_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,status_counts_kernel,336,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_I1(_I1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::count_true_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,count_true_kernel,349,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(int64(_U1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::encoded_category_counts_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,encoded_category_counts_kernel,358,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_I1(_I1, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::encoded_unique_count_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,encoded_unique_count_kernel,377,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(int64(_I1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::coverage_ratio_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,coverage_ratio_kernel,396,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(float64(int64, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::aggregate_count_rows_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,aggregate_count_rows_kernel,408,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_I1(_I2), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::yearly_event_aggregation_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,yearly_event_aggregation_kernel,419,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_YEAR_RESULT(_I1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::nav_metrics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,nav_metrics_kernel,461,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_F1(_F1, _F1, _F1, _F1, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::product_compare_analysis_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,product_compare_analysis_kernel,544,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_PRODUCT_COMPARE_RESULT(_F1, _I1, int64, float64, float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::candle_metrics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,candle_metrics_kernel,678,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_CANDLE_RESULT(_F1, _F1, _F1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::latest_share_metrics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,latest_share_metrics_kernel,731,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_F1(_F1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::stale_days_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,stale_days_kernel,755,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_I1(_I1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::fresh_date_mask_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,fresh_date_mask_kernel,776,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_U1(_I1, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::_rank_before,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,_rank_before,791,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(boolean(int64, int64, _F1, _I1, uint8), cache=False, nogil=True, inline='always')",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::ranking_order_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,ranking_order_kernel,808,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_I1(_F1, _I1, uint8), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::_sort_before_with_missing,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,_sort_before_with_missing,868,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(boolean(int64, int64, _F1, _I1, uint8), cache=False, nogil=True, inline='always')",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::numeric_sort_order_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,numeric_sort_order_kernel,891,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_I1(_F1, _I1, uint8), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::adjusted_nav_anomaly_mask_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,adjusted_nav_anomaly_mask_kernel,942,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_U1(_F1, _F1, _F1, float64, float64, float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/instrument_analytics_numba.py::period_window_quality_kernel,9b99048d188017816358f581a86b27df1c388161,backend/instrument_analytics_numba.py,period_window_quality_kernel,1011,94993352ab0375b1e47de601938f98f58105fac520efa50eb661ba2707fcdba5,"njit(_QUALITY_RESULT(_I1, int64, int64, _I1, _I1, int64, float64, int64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::get_log_returns,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,get_log_returns,34,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit(_FLOAT64_1D(_FLOAT64_1D), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::get_simple_returns,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,get_simple_returns,42,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit(_FLOAT64_1D(_FLOAT64_1D), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::nav_matrix_returns_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,nav_matrix_returns_kernel,50,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit((_FLOAT64_2D, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::calculate_return_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,calculate_return_kernel,74,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit(types.float64(_FLOAT64_1D, types.int64, types.float64, types.float64, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::calculate_risk_kernel,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,calculate_risk_kernel,115,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit(types.float64(_FLOAT64_1D, types.int64, types.float64, types.float64, types.int64, types.float64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::compute_portfolio_performance,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,compute_portfolio_performance,207,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit(_PORTFOLIO_RESULT(_FLOAT64_1D, _FLOAT64_1D, _FLOAT64_2D), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/optimizer.py::generate_random_portfolios,9b99048d188017816358f581a86b27df1c388161,backend/optimizer.py,generate_random_portfolios,226,34c868448c3deb720b55f390bd121d16eddcb0dc13793eee5092aec372e42622,"njit(_FLOAT64_2D(types.int64, types.int64, _FLOAT64_1D, _FLOAT64_2D), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
